,rating,review,review dictionary based sentiment
8057,normal,Intermittent browser/components/sessionstore/test/browser_tab_label_during_restore.js | Test timed out -,-0.25
8058,normal,Intermittent browser/components/sessionstore/test/browser_586068-browser_state_interrupted.js | Test timed out - | Found a tab after previous test timed out: http://example.org/#4 -,-0.07142857142857142
8059,normal,Intermittent browser/components/sessionstore/test/browser_restore_redirect.js | Test timed out - |  Found a tab after previous test timed out: http://example.com/browser/browser/components/sessionstore/test/restore_redirect_http.html -,-0.07692307692307693
8060,normal,Intermittent TC TEST-UNEXPECTED-TIMEOUT | browser/base/content/test/about/browser_aboutNetError_csp_iframe.js | application timed out after 370 seconds with no output,-0.09090909090909091
8061,normal,Intermittent browser/base/content/test/performance/browser_preferences_usage.js | Whitelist item security.sandbox.content.force-namespace should be accessed at most 51 times. - 52 <= 51 - JS frame :: chrome://mochitests/content/browser/browser/base/conte,-0.05
8062,normal,Intermittent browser/base/content/test/about/browser_aboutCertError.js | Uncaught exception - undefined - timed out after 50 tries.,-0.2222222222222222
8063,normal,Intermittent browser/components/newtab/test/browser/browser_asrouter_group_frequency.js | Uncaught exception - Wait for group config to load - timed out after 50 tries.,-0.07142857142857142
8064,normal,"Intermittent browser/components/customizableui/test/browser_lwt_telemetry.js | Get more opened AMO - Got about:blank, expected about:blank#getMoreThemes",-0.08333333333333333
8065,normal,Intermittent TV browser/components/sessionstore/test/browser_frame_history.js | Test timed out -,-0.2
8066,normal,Intermittent browser/base/content/test/general/browser_save_link-perwindowpb.js | application terminated with exit code -6,-0.16666666666666666
8067,normal,"Intermittent browser/base/content/test/captivePortal/browser_captivePortal_certErrorUI.js | Advanced panel text content is visible - false == true - got false, expected true (operator ==)",-0.14285714285714285
8068,normal,"Intermittent toolkit/components/normandy/test/browser/browser_Heartbeat.js | Uncaught exception - at chrome://mochitests/content/browser/toolkit/components/normandy/test/browser/browser_Heartbeat.js:62 - TypeError: can't access property ""once"", hb.eventEm",-0.1
8069,normal,Intermittent services/sync/tests/unit/test_engine_changes_during_sync.js | application crashed [@ RtlAcquireSRWLockExclusive + 0xf],-0.4
8070,S4,The about:logins menu is missing an arrow at its top,0.09090909090909091
8071,normal,Intermittent browser/base/content/test/contextMenu/browser_contextmenu_loadblobinnewtab.js | Test timed out -,-0.25
8072,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/sessionstore/test/browser_595601-restore_hidden.js | application timed out after 370 seconds with no output,-0.1
8073,normal,Intermittent browser/components/customizableui/test/browser_customizemode_uidensity.js | application terminated with exit code -6,-0.16666666666666666
8074,normal,Intermittent browser/components/urlbar/tests/browser/browser_oneOffs_settings.js | application terminated with exit code 11,-0.14285714285714285
8075,normal,"Intermittent browser/components/customizableui/test/browser_962069_drag_to_overflow_chevron.js | Uncaught exception - Condition timed out: () => navbar.hasAttribute(""overflowing"")",-0.14285714285714285
8076,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/aboutconfig/test/browser/browser_edit.js | application timed out after 370 seconds with no output | application terminated with exit code 1,-0.0625
8077,normal,Intermittent browser/base/content/test/performance/browser_startup_content_mainthreadio.js | unused whitelist entry Web Content: /builds/worker/workspace/build/application/firefox/browser/features/webcompat@mozilla.org.xpi -,-0.16666666666666666
8078,normal,Intermittent uriloader/exthandler/tests/mochitest/browser_download_urlescape.js | Test timed out - | Found a tab after previous test timed out,-0.08333333333333333
8079,normal,Intermittent TV toolkit/components/search/tests/xpcshell/test_notifications.js | xpcshell return code: 1,-0.16666666666666666
8080,normal,Intermittent browser/components/downloads/test/browser/browser_downloads_panel_ctrl_click.js | Uncaught exception - Waiting for button downloads-button to have non-0 size - timed out after 50 tries.,-0.07142857142857142
8081,normal,Intermittent browser/components/downloads/test/browser/browser_indicatorDrop.js | Uncaught exception - Waiting for button downloads-button to have non-0 size - timed out after 50 tries.,-0.07142857142857142
8082,normal,Intermittent browser/base/content/test/captivePortal/browser_captivePortal_certErrorUI.js | Test timed out | Found a tab after previous test timed out,-0.08333333333333333
8083,normal,Intermittent browser/components/preferences/tests/browser_browser_languages_subdialog.js | leaked 2 window(s) until shutdown [url = chrome://browser/content/preferences/dialogs/browserLanguages.xhtml],-0.1111111111111111
8084,normal,Intermittent toolkit/components/search/tests/xpcshell/test_legacy_reload_engines.js | xpcshell return code: 0,-0.2
8085,normal,Intermittent Assertion failure,-0.6666666666666666
8086,normal,"Intermittent browser/components/aboutlogins/tests/browser/browser_tabKeyNav.js | [JavaScript Error: ""Error: TelemetryStopwatch: key ""FX_SESSION_RESTORE_CONTENT_COLLECT_DATA_MS"" was already initialized"" {file: ""resource:///modules/sessionstore/ContentSessi",-0.2727272727272727
8087,normal,"Intermittent leakcheck | default 28800 bytes leaked (BackstagePass, BrowserParent, BrowsingContext, BrowsingContextGroup, BrowsingContextWebProgress, ...)",-0.09090909090909091
8088,normal,Intermittent browser/components/ssb/tests/browser/browser_ssb_direct.js | Test timed out -,-0.25
8089,normal,Intermittent browser/components/sessionstore/test/browser_movePendingTabToNewWindow.js | Test timed out -,-0.25
8090,normal,Intermittent [TV] toolkit/components/normandy/test/browser/browser_RecipeRunner.js | Test timed out -,-0.2
8091,normal,"Intermittent browser/components/enterprisepolicies/tests/browser/browser_policy_extensions.js | Uncaught exception - Get addon-card for ""policytest@mozilla.com"" - timed out after 50 tries.",-0.09090909090909091
8092,normal,"Intermittent browser/components/downloads/test/browser/browser_pdfjs_preview.js | Uncaught exception - [Exception... ""(null)""  nsresult: ""0x80040111 (NS_ERROR_NOT_AVAILABLE)""  location: ""<unknown>""  data: no]",-0.18181818181818182
8093,normal,"Intermittent browser/components/customizableui/test/browser_1484275_PanelMultiView_toggle_with_other_popup.js | Test timed out -Found a tab after previous test timed out: data:text/html,<html><body></body></html>",-0.07142857142857142
8094,S4,App Mode does not work when there are some special letters in the title of the page,0.058823529411764705
8095,normal,Intermittent TV browser/components/urlbar/tests/browser/browser_remotetab.js | Should be the remote tab entry - 3 == 6 - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_remotetab.js :: test_remotetab_opens/<,-0.07692307692307693
8096,normal,Intermittent browser/base/content/test/performance/browser_startup_syncIPC.js | unexpected PGPU::Msg_AddLayerTreeIdMapping sync IPC before handling user events -,-0.2222222222222222
8097,normal,"Intermittent TV browser/base/content/test/performance/browser_urlbar_keyed_search.js | unexpected changed rect: ({x1:1224, x2:1231, y1:42, y2:49, w:8, h:8}), window width: 1280 -",-0.25
8098,normal,"Intermittent TV browser/base/content/test/performance/browser_urlbar_search.js | unexpected changed rect: ({x1:1224, x2:1231, y1:42, y2:49, w:8, h:8}), window width: 1280 -",-0.25
8099,normal,"Intermittent TV browser/base/content/test/performance/browser_preferences_usage.js | Should have accessed all known problematic prefs. Remaining: layout.css.dpi - Got 1, expected 0",-0.1111111111111111
8100,normal,Intermittent runtests.py | Certificate integration failed,-0.5
8101,normal,"Intermittent browser/components/sessionstore/test/browser_339445.js | sessionStorage value has been duplicated - ""PENDING"" == ""SUCCESS"" -",0.0
8102,normal,Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI_report_breakage.js | Test timed out -,-0.25
8103,normal,"Intermittent toolkit/components/search/tests/xpcshell/test_distributions.js | test_expected_distribution_engines - A promise chain failed to handle a rejection: Phase ""profile-before-change"" is finished, it is too late to register completion",-0.10526315789473684
8104,normal,Intermittent browser/components/urlbar/tests/ext/browser/browser_ext_urlbar_dynamicResult.js | Uncaught exception - undefined - timed out after 50 tries.,-0.2222222222222222
8105,normal,Intermittent browser/base/content/test/performance/browser_startup_content_mainthreadio.js | no main thread IO when we expected some for process Web Content: /builds/worker/workspace/build/application/firefox/browser/features/webcompat@mozilla.org.xpi (XR,-0.07142857142857142
8106,normal,Intermittent browser/components/ssb/tests/browser/browser_ssb_list_menu.js | Test timed out -,-0.25
8107,normal,"Intermittent services/sync/tests/unit/test_bookmark_engine.js |  - Should remove B from toolbar - [""livemarkBBBB""] deepEqual [] | xpcshell return code: 0",-0.08333333333333333
8108,normal,Intermittent browser/components/sessionstore/test/browser_dynamic_frames.js | Test timed out -,-0.25
8109,normal,Intermittent browser/components/sessionstore/test/browser_491168.js | Test timed out -,-0.25
8110,normal,Intermittent browser/components/aboutlogins/tests/browser/browser_alertDismissedAfterChangingPassword.js | Error fetching region -,-0.5
8111,normal,"Intermittent browser/components/aboutlogins/tests/browser/browser_tabKeyNav.js | login-list isn't focused - {} == null - got ({}), expected null (operator ==)",-0.125
8112,normal,"Intermittent startup_about_home_paint_cached | Could not find report in browser output: [('tsformat', ('__start_report', '__end_report')), ('tpformat', ('__start_tp_report', '__end_tp_report'))]",-0.125
8113,normal,Intermittent browser/components/translation/test/browser_translation_exceptions.js | Test timed out -,-0.25
8114,normal,"Intermittent browser/components/downloads/test/browser/browser_pdfjs_preview.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8115,normal,"Intermittent browser/components/downloads/test/browser/browser_pdfjs_preview.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8116,normal,Intermittent browser/components/preferences/tests/browser_browser_languages_subdialog.js | leaked 2 window(s) until shutdown [url = about:preferences#general],-0.09090909090909091
8117,normal,Intermittent TV browser/components/places/tests/browser/browser_enable_toolbar_sidebar.js | uncaught exception - ReferenceError: PlacesUIUtils is not defined at onunload@chrome://browser/content/places/bookmarksSidebar.xhtml:1:1,-0.08333333333333333
8118,normal,Intermittent TV browser/components/places/tests/browser/browser_toolbar_library_downloads.js | Test timed out -,-0.2
8119,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | toolkit/components/search/tests/xpcshell/test_geodefaults.js | Test timed out,-0.25
8120,normal,Intermittent [TV] browser/components/customizableui/test/browser_981305_separator_insertion.js | Test timed out -,-0.2
8121,normal,Intermittent browser/components/urlbar/tests/browser/browser_caret_navigation.js | KEY_ArrowDown: Heuristic result should be selected - -1 == 0 - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_caret_navigat,-0.1
8122,normal,"Intermittent leakcheck | tab 7936 bytes leaked (CacheAwareZipReader, CondVar, CookieJarSettings, CopyOnWriteValue, CustomElementReactionsStack, ...)",-0.09090909090909091
8123,normal,Intermittent toolkit/components/search/tests/xpcshell/test_geodefaults.js | should_retry_after_failure - [should_retry_after_failure : 205] 0 == 1,-0.25
8124,normal,Intermittent browser/components/ssb/tests/browser/browser_ssb_manifest_scope.js | Test timed out -,-0.25
8125,normal,Intermittent browser/components/search/test/browser/browser_contentContextMenu.js | application terminated with exit code 1 after Receive IPC close with reason=AbnormalShutdown,-0.08333333333333333
8126,normal,"Intermittent ASSERTION: Creating widget for MenuPopupFrame with children: '!mGeneratedChildren && !PrincipalChildList().FirstChild()', file nsMenuPopupFrame.cpp",-0.09090909090909091
8127,normal,Intermittent browser/components/sessionstore/test/browser_restore_redirect.js | Test timed out - | Found a tab after previous test timed out: http://example.com/browser/browser/components/sessionstore/test/restore_redirect_js.html,-0.07692307692307693
8128,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/base/content/test/sync/browser_contextmenu_sendtab.js | application timed out after 370 seconds with no output,-0.1
8129,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | toolkit/components/search/tests/xpcshell/test_hidden.js | Test timed out,-0.25
8130,normal,Intermittent browser/base/content/test/captivePortal/browser_captivePortalTabReference.js | Test timed out - | Found a tab after previous test timed out: https://expired.example.com/,-0.07692307692307693
8131,normal,Intermittent browser/base/content/test/general/browser_viewSourceInTabOnViewSource.js | Test timed out -,-0.25
8132,normal,Intermittent browser/components/places/tests/browser/browser_bookmark_menu_ctrl_click.js | application terminated with exit code -6,-0.16666666666666666
8133,normal,Intermittent browser/base/content/test/fullscreen/browser_fullscreen_window_open.js | Test timed out -,-0.25
8134,normal,Intermittent toolkit/content/tests/browser/browser_bug1170531.js | application terminated with exit code -6,-0.16666666666666666
8135,normal,Intermittent SUMMARY: ThreadSanitizer: data race /builds/worker/checkouts/gecko/xpcom/threads/nsTimerImpl.cpp:402:9 in nsTimerImpl::CancelImpl(bool),-0.125
8136,normal,Intermittent browser/components/customizableui/test/browser_open_from_popup.js | A promise chain failed to handle a rejection: Actor 'SpecialPowers' destroyed before query was resolved - stack: (No stack available.),-0.05263157894736842
8137,normal,Intermittent TV browser/components/customizableui/test/browser_character_encoding_ctrl_click.js | Uncaught exception - Subview (PanelUI-characterEncodingView) did not show within 20 seconds.,-0.09090909090909091
8138,normal,"Intermittent browser/components/urlbar/tests/browser/browser_urlbar_event_telemetry.js | extra[selIndex] must match in event urlbar#engagement#enter. - ""-1"" matches ""0"" - JS frame :: resource://testing-common/TelemetryTestUtils.jsm :: assertEvents",-0.05
8139,normal,Intermittent TV browser/base/content/test/protectionsUI/browser_protectionsUI_socialtracking.js | trackers are detected -,-0.2
8140,normal,Intermittent [TV] browser/components/urlbar/tests/browser/browser_oneOffs_contextMenu.js | Test timed out -,-0.2
8141,normal,Intermittent browser/base/content/test/captivePortal/browser_closeCapPortalTabCanonicalURL.js | Test timed out - | Found a tab after previous test timed out: https://expired.example.com/ -,-0.07692307692307693
8142,normal,Intermittent browser/components/customizableui/test/browser_962069_drag_to_overflow_chevron.js | application terminated with exit code -6,-0.16666666666666666
8143,normal,Intermittent browser/components/urlbar/tests/browser/browser_locationBarCommand.js | usertyping attribute must be set for the go button to be visible -,-0.07692307692307693
8144,normal,Intermittent browser/components/urlbar/tests/browser/browser_oneOffs_contextMenu.js | application terminated with exit code -6,-0.16666666666666666
8145,S4,New tab page flashes white when refreshing the page.,0.1111111111111111
8146,normal,Intermittent browser/components/customizableui/test/browser_995164_registerArea_during_customize_mode.js | Button moved out of palette -,-0.16666666666666666
8147,S4,Links from Firefox launched in SSB mode are opened in a new window in the SSB instance,0.0
8148,S4,long URL's are truncated,0.0
8149,normal,"Intermittent browser/components/aboutlogins/tests/browser/browser_aaa_eventTelemetry_run_first.js | [JavaScript Error: ""NotFoundError: No such JSWindowActor 'MarionetteFrame'""] -",-0.2857142857142857
8150,normal,Intermittent browser/components/places/tests/browser/browser_addBookmarkForFrame.js | Test timed out -,-0.25
8151,normal,Intermittent browser/components/ssb/tests/xpcshell/test_uninstall.js |  - 0 == 1 | After xpcshell return code: 0,-0.125
8152,normal,"Intermittent Tier 2 browser/components/aboutlogins/tests/browser/browser_noLoginsView.js | [JavaScript Error: ""NotFoundError: No such JSWindowActor 'MarionetteFrame'""] -",-0.2222222222222222
8153,S4,Launching a site in SSB mode result in a blank window if there isn't a Firefox instance already running,0.0
8154,normal,Intermittent browser/base/content/test/performance/browser_startup_syncIPC.js | unexpected PCompositorBridge::Msg_FlushRendering sync IPC before handling user events -,-0.2222222222222222
8155,normal,"Intermittent JavaScript error: moz-extension://c08edeb6-6df3-47d8-ba4a-a141e54408a4/content/tabswitch-content-process.js, line 17: TypeError: can't access property ""getURL"", extensionPolicy is null",-0.15384615384615385
8156,normal,Intermittent browser/components/downloads/test/browser/browser_go_to_download_page.js | application terminated with exit code 1,-0.14285714285714285
8157,normal,"Intermittent browser/base/content/test/general/browser_contentAltClick.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8158,S4,Write automated test to cover manual test 'Show search suggestions for the selected search engine.',0.0
8159,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/customizableui/test/browser_987640_charEncoding.js | application timed out after 370 seconds with no output,-0.1
8160,normal,Intermittent toolkit/content/tests/browser/browser_bug1170531.js | application terminated with exit code 1,-0.14285714285714285
8161,normal,Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI.js | application terminated with exit code -6,-0.16666666666666666
8162,normal,"Intermittent services/sync/tests/unit/test_extension_storage_engine.js | test_engine - [test_engine : 253] {} deepEqual {""foo"":""bar""} | xpcshell return code: 0",-0.1111111111111111
8163,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/ssb/tests/xpcshell/<random> | Test timed out,-0.2
8164,normal,Intermittent browser/modules/test/browser/browser_TabUnloader.js | tab is playing sound - | tab is pinned and playing sound -,-0.09090909090909091
8165,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | toolkit/components/search/tests/xpcshell/searchconfigs/test_bing.js | Test timed out,-0.25
8166,normal,Intermittent [TV] browser/components/protections/test/browser/browser_protections_telemetry.js | Uncaught exception - recorded telemetry for showing the report contains default 'direct' entrypoint - timed out after 50 tries.,-0.05555555555555555
8167,normal,"Intermittent browser/components/sessionstore/test/browser_491168.js | Uncaught exception - at resource://specialpowers/SpecialPowersParent.jsm:1133 - TypeError: can't access property ""getActor"", browsingContext.currentWindowGlobal is null",-0.08333333333333333
8168,S3,Intermittent browser/components/urlbar/tests/browser/browser_searchModeIndicator.js | Test timed out -,-0.25
8169,normal,Intermittent browser/components/urlbar/tests/browser/browser_locationBarCommand.js | Test timed out - | Found a tab after previous test timed out: http://example.com/ -,-0.07692307692307693
8170,normal,Intermittent browser/base/content/test/performance/browser_startup.js | resource:///modules/AboutNewTab.jsm is not allowed before first paint -,-0.125
8171,normal,"Intermittent browser/components/search/test/browser/browser_oneOffContextMenu_setDefault.js | One-off should have the tooltip set to the engine name - """" == ""Google (@google)""",-0.08333333333333333
8172,normal,Intermittent [TV] browser/components/urlbar/tests/browser/browser_searchMode_alias_replacement.js | Test timed out -,-0.2
8173,normal,Intermittent browser/components/urlbar/tests/browser/browser_autocomplete_enter_race.js | application terminated with exit code 2147483651,-0.14285714285714285
8174,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/ssb/tests/xpcshell/test_uninstall.js | Test timed out,-0.25
8175,normal,"Intermittent browser/base/content/test/outOfProcess/browser_basic_outofprocess.js | Uncaught exception - at chrome://mochitests/content/browser/browser/base/content/test/outOfProcess/head.js:41 - TypeError: can't access property ""osPid"", bc.currentWindowG",-0.1
8176,normal,"Intermittent browser/base/content/test/popups/browser_popup_blocker_iframes.js | Uncaught exception - waiting for 3 tabs, got 2 - timed out after 50 tries.",-0.07142857142857142
8177,normal,Intermittent browser/components/uitour/test/browser_UITour2.js | A promise chain failed to handle a rejection: popupshown event did not happen within 5 seconds. - stack: (No stack available.),0.0661764705882353
8178,normal,Intermittent browser/components/newtab/test/browser/abouthomecache/browser_process_crash.js | Test timed out -,-0.25
8179,S3,"Intermittent browser/components/urlbar/tests/browser/browser_searchSuggestions.js | Should find form history after adding it - [] deepEqual [""foofoo""] - JS frame :: /urlbar/tests/browser/browser_searchSuggestions.js :: clickSuggestion :: line 64",-0.06666666666666667
8180,normal,"Intermittent browser/base/content/test/contextMenu/browser_contextmenu.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8181,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/ssb/tests/xpcshell/test_too_new.js | Test timed out,-0.25
8182,normal,"Intermittent browser/components/customizableui/test/browser_lwt_telemetry.js | Get more opened AMO - Got ""about:blank"", expected ""about:blank#getMoreThemes""",-0.08333333333333333
8183,normal,Intermittent browser/base/content/test/popups/browser_popup_blocker_identity_block.js | application terminated with exit code 1,-0.14285714285714285
8184,normal,Perma Beta browser/components/urlbar/tests/browser/browser_tokenAlias.js | 0 == 1 - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_tokenAlias.js -when Gecko 81 merges to Beta on 2020-08-24,0.0
8185,S4,"Active scope/search not indicated, has no affordance",0.0
8186,normal,"Intermittent browser/components/tests/browser/browser_default_bookmark_toolbar_visibility.js | Check that @collapsed isn't persisted - Got ""false"", expected """"",-0.2222222222222222
8187,normal,Intermittent toolkit/components/search/tests/xpcshell/test_geodefaults.js | should_retry_after_failure - [should_retry_after_failure : 199] 0 == 1,-0.25
8188,normal,"Intermittent browser/components/preferences/tests/siteData/browser_siteData_multi_select.js | Should list the right sites number - Got +0, expected 2",0.0
8189,S4,"Keyword search fails with ""Hmm. That address doesn’t look right.""",-0.016666666666666677
8190,normal,Intermittent requests.exceptions.HTTPError: 403 Client Error: Forbidden for url: http://taskcluster/queue/v1/task/aL51zXD1QlWfVEHhXRN09Q for source-test-clang-civet tasks,-0.3
8191,normal,Intermittent TV browser/base/content/test/about/browser_aboutNewTab_defaultBrowserNotification.js | Uncaught exception - waiting for notification - timed out after 50 tries.,-0.08333333333333333
8192,normal,"Intermittent docshell/test/mochitest/test_bug509055.html | SHEntry's title should change when we change. - got ""Test inner frame for bug 509055"", expected ""Changed""",-0.11805555555555555
8193,normal,Intermittent browser/components/customizableui/test/browser_panel_toggle.js | application terminated with exit code -6,-0.16666666666666666
8194,S3,"[macOS] The buttons from the ""Set browser as default"" notification bar cannot be accessed using the ""Enter"" key",0.0
8195,normal,Intermittent browser/components/ssb/tests/xpcshell/test_too_new.js |  - 1 == 0,-0.3333333333333333
8196,normal,Intermittent browser/components/doh/test/unit/test_TRRRacer.js | xpcshell return code: -6,-0.25
8197,normal,Intermittent TV toolkit/components/search/tests/xpcshell/test_initialization_with_region.js | test_initialization_with_region - [test_initialization_with_region : 128] Engines do reload with delayed region fetch - false == true,-0.25
8198,normal,Intermittent toolkit/components/search/tests/xpcshell/test_list_json_locale.js | xpcshell return code: 0,-0.2
8199,normal,"Intermittent browser/components/privatebrowsing/test/browser/browser_privatebrowsing_concurrent.js | public window should only see public items - Got ""0"", expected ""1""",-0.08333333333333333
8200, --,Topsite enabled search shortcut should not be displayed when the search engine is default,0.0
8201,normal,Intermittent toolkit/components/messaging-system/schemas/SpecialMessageActionSchemas/test/browser/browser_sma_cfrmessageprovider.js | Uncaught exception - at resource://testing-common/ajv-4.1.1.js:1224 - InternalError: too much recursion,-0.1111111111111111
8202,S4,Send keystrokes to address bar on new tab,0.0
8203,normal,"Intermittent browser/base/content/test/general/browser_bug734076.js | no domain was inherited for view background image - false == true - got false, expected true (operator ==)",-0.1875
8204,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | toolkit/components/search/tests/xpcshell/test_webextensions_normandy_upgrade.js | Test timed out,-0.25
8205,normal,Intermittent browser/components/privatebrowsing/test/browser/browser_privatebrowsing_placesTitleNoUpdate.js | Test timed out -,-0.25
8206,normal,Intermittent toolkit/components/enterprisepolicies/tests/browser/browser_policies_basic_tests.js | Uncaught exception - AbortError: Actor 'SpecialPowers' destroyed before query 'Spawn' was resolved,-0.1
8207,normal,Intermittent browser/base/content/test/general/browser_bug734076.js | Test timed out - | Found a tab after previous test timed out: http://mochi.test:8888/ -,-0.07692307692307693
8208,normal,Intermittent browser/components/pioneer/test/browser/browser_pioneer_ui.js | We expect the study consent to be present -,-0.1111111111111111
8209,normal,Intermittent browser/components/sessionstore/test/browser_crashedTabs.js | application terminated with exit code 1,-0.14285714285714285
8210,normal,"Intermittent [TV] browser/components/urlbar/tests/browser/browser_oneOffs_keyModifiers.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8211,normal,Intermittent browser/components/search/test/browser/browser_google_behavior.js | Test timed out - after Assertion failure,-0.2857142857142857
8212,normal,Intermittent TV browser/components/search/test/browser/browser_searchbar_smallpanel_keyboard_navigation.js | we have at least 4 one-off buttons displayed -,-0.1111111111111111
8213,normal,"Intermittent TV browser/base/content/test/pageActions/browser_page_action_menu_add_search_engine.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N)",-0.047619047619047616
8214,normal,Intermittent toolkit/components/search/tests/xpcshell/test_notifications.js | xpcshell return code: 1,-0.2
8215,normal,"Intermittent TV tier 2  browser/components/urlbar/tests/browser/browser_separatePrivateDefault_differentEngine.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only",-0.047619047619047616
8216,normal,Intermittent browser/base/content/test/popups/browser_popup_frames.js | Test timed out -,-0.25
8217,normal,Intermittent browser/base/content/test/permissions/browser_permissions_handling_user_input.js | Test timed out -,-0.25
8218,normal,Intermittent browser/components/preferences/tests/browser_browser_languages_subdialog.js | leaked 2 window(s) until shutdown [url = about:preferences#general],-0.09090909090909091
8219,normal,"Intermittent uriloader/exthandler/tests/mochitest/browser_download_open_with_internal_handler.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort",-0.047619047619047616
8220,normal,Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI_state.js | application terminated with exit code -6,-0.16666666666666666
8221,normal,"Intermittent browser/components/sessionstore/test/browser_background_tab_crash.js | application terminated with exit code 1 | application crashed [None] | application crashed [@ MacFileUtilities::MachoWalker::FindHeader(int, int, long long&)]",-0.17647058823529413
8222,normal,Intermittent TV Tier 2  browser/components/urlbar/tests/browser/browser_searchMode_engineRemoval.js | Test timed out -,-0.14285714285714285
8223,normal,"Intermittent browser/base/content/test/general/browser_bug563588.js | shift+accel+right leaves the selected tab focused - Got [object HTMLBodyElement], expected [object XULElement]",-0.25
8224,normal,"Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI_report_breakage.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8225,normal,Intermittent toolkit/components/messaging-system/schemas/TriggerActionSchemas/test/browser/browser_asrouter_trigger_docs.js | Uncaught exception - at resource://testing-common/ajv-4.1.1.js:1198 - InternalError: too much recursion,-0.1111111111111111
8226,normal,Intermittent browser/components/sessionstore/test/browser_async_flushes.js | Test timed out -,-0.25
8227,normal,Intermittent TV browser/components/urlbar/tests/browser/browser_oneOffs.js | Test timed out -,-0.2
8228,normal,Intermittent TV browser/components/urlbar/tests/browser/browser_searchMode_preview.js | Test timed out -,-0.2
8229,normal,Intermittent browser/components/search/test/marionette/test_engines_on_restart.py TestEnginesOnRestart.test_engines | JavascriptException: 2147549183,-0.3333333333333333
8230,normal,"Intermittent browser/components/aboutlogins/tests/browser/browser_aaa_eventTelemetry_run_first.js | [JavaScript Error: ""Error: No matching logins"" {file: ""resource://gre/modules/storage-json.js"" line: 279}]",-0.2727272727272727
8231,normal,Intermittent TV browser/components/protections/test/browser/browser_protections_telemetry.js | Uncaught exception - recorded telemetry for showing the report contains default 'direct' entrypoint - timed out after 50 tries.,-0.05555555555555555
8232,normal,Intermittent browser/components/protections/test/browser/browser_protections_vpn.js | Uncaught exception - undefined - timed out after 50 tries.,-0.2222222222222222
8233,normal,"Intermittent browser/components/urlbar/tests/browser/browser_top_sites.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8234,normal,Intermittent browser/components/ion/test/browser/browser_ion_ui.js | Test timed out - | Found a tab after previous test timed out: about:ion -,-0.07142857142857142
8235,normal,Intermittent browser/base/content/test/about/browser_aboutStopReload.js | Test timed out -,-0.25
8236,normal,"Intermittent TV browser/base/content/test/pageActions/browser_page_action_menu.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8237,normal,"Intermittent browser/base/content/test/performance/browser_startup_flicker.js | unexpected changed rect: ({x1:1224, x2:1231, y1:42, y2:49, w:8, h:8}), window width: 1280 -",-0.2857142857142857
8238,normal,Intermittent TV browser/base/content/test/performance/browser_startup_images.js | Loaded image chrome://browser/skin/badge-blue.svg should have been shown. -,-0.05555555555555555
8239,normal,Intermittent browser/components/ssb/tests/browser/browser_ssb_newwindow.js | Test timed out - | Found a unknown window with document URI: chrome://browser/content/ssb/ssb.html and title: example.com after previous test timed out -,-0.10526315789473684
