Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
1567680,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteProtections/browser_protections_UI.js | The panel header is displayed as the content of the toast. -, ---,P5,normal
1568379,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/general/browser_bug441778.js | Test timed out -, ---,P5,normal
1568384,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/performance/browser_startup_content_mainthreadio.js | unused whitelist entry Privileged Content: /Users/cltbld/tasks/.../Firefox Nightly.app/Contents/Resources/browser/features/webcompat@mozilla.org.xpi -, ---,P5,normal
1568386,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/about/browser_aboutStopReload.js | Test timed out -, ---,P5,normal
1568425,Firefox,General,nobody,RESOLVED,WORKSFORME,Intermittent marionette.py | application crashed [@ xul.dll + 0x270000], ---,P5,critical
1568443,Firefox,Security,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/about/browser_aboutCertError_mitm.js | Uncaught exception - Loads the MitM error page. - timed out after 50 tries., ---,P5,normal
1568532,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteIdentity/browser_check_identity_state.js | Test timed out - | Found a tab after previous test timed out: file:///Z:/task_1563972180/build/tests/mochitest/browser/browser/base/content/test/siteIdentity/, ---,P5,normal
1568627,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent TEST-UNEXPECTED-PASS | browser/base/content/test/performance/browser_startup_images.js | Whitelisted image chrome://browser/skin/chevron.svg should not have been shown. -, ---,P5,normal
1568683,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,Perma [tier2 fis] toolkit/components/thumbnails/test/browser_thumbnails_bg_crash_during_capture.js | leaked 2 window(s) until shutdown [url = chrome://global/content/backgroundPageThumbs.xhtml], ---,P5,normal
1568726,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent TV browser/components/sessionstore/test/browser_cookies_sameSite.js | leaked 1 docShell(s) until shutdown, ---,P5,normal
1568770,Firefox,Remote Settings Client,nobody,RESOLVED,INVALID,Hundreds of console errors are displayed after setting up a profile to receive Normandy stage recipes, ---,P5,normal
1568931,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Copying the location bar fails until the page loads, ---,P5,normal
1568965,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/sessionstore/test/browser_background_tab_crash.js | Test timed out -, ---,P5,normal
1569313,Firefox,General,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/performance/browser_tabstrip_overflow_underflow.js | unexpected changed rect: ({x1:1002, x2:1013, y1:58, y2:64, w:12, h:7}), window width: 1280 -", ---,P5,normal
1569333,Firefox,Toolbars and Customization,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/customizableui/test/browser_panelUINotifications_multiWindow.js | Test timed out -, ---,P5,normal
1569334,Firefox,Untriaged,nobody,RESOLVED,DUPLICATE,Intermittent FATAL ERROR: Non-local network connections are disabled and a connection attempt to services.addons.mozilla.org (52.41.92.170) was made., ---,P5,normal
1569365,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_autocomplete_enter_race.js | false == true - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_autocomplete_enter_race.js :: test_delay :: line 155, ---,P5,normal
1569368,Firefox,Toolbars and Customization,nobody,RESOLVED,WORKSFORME,Permafail on Devedition OS X 10.14 browser/components/customizableui/test/browser_985815_propagate_setToolbarVisibility.js | Should start in default state. - | Reset button should be disabled -, ---,P5,normal
1569371,Firefox,Menus,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/performance/browser_appmenu.js | unexpected changed rect: ({x1:299, x2:342, y1:46, y2:59, w:44, h:14}), window width: 1280 - | should have 0 unknown flickering areas - Got 2, expected 0", ---,P5,normal
1569373,Firefox,General,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/performance/browser_tabstrip_overflow_underflow.js | unexpected changed rect: ({x1:299, x2:342, y1:46, y2:59, w:44, h:14}), window width: 1280 -", ---,P5,normal
1569393,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent [tier 2] browser/components/sessionstore/test/browser_async_flushes.js | Uncaught exception - dumpID was not present despite crash reporting being enabled, ---,P5,normal
1569402,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Search Bar, ---,P5,normal
1569441,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/urlbar/tests/browser/browser_locationBarCommand.js | Urlbar reverted to original value - Got example.com, expected", ---,P5,normal
1569623,Firefox,Enterprise Policies,nobody,RESOLVED,WONTFIX,The user can bypass the popup blocking policy from the banner section, ---,P5,normal
1569849,Firefox,Bookmarks & History,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/places/tests/browser/browser_editBookmark_keywords.js | Test timed out -, ---,P5,normal
1569850,Firefox,Untriaged,nobody,RESOLVED,INVALID,Printer presets not saving, ---,P5,normal
1569910,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteProtections/browser_protections_UI.js | Test timed out -, ---,P5,normal
1569988,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,"Intermittent  browser/base/content/test/siteIdentity/browser_check_identity_state.js | Identity should be unknown - Got notSecure, expected unknownIdentity", ---,P5,normal
1570479,Firefox,Site Permissions,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/siteIdentity/browser_geolocation_indicator.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P5,normal
1570495,Firefox,Toolbars and Customization,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/customizableui/test/browser_reload_tab.js | Test timed out - | Found a tab after previous test timed out: about:blank -, ---,P5,normal
1570561,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent Test Verify browser/components/urlbar/tests/browser/browser_urlbarEnter.js | leaked 1 docShell(s) until shutdown, ---,P5,normal
1570780,Firefox,New Tab Page,nobody,RESOLVED,INCOMPLETE,Intermittent toolkit/components/thumbnails/test/browser_thumbnails_bug818225.js | Test timed out -, ---,P5,normal
1570807,Firefox,Bookmarks & History,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/places/tests/browser/browser_bug631374_tags_selector_scroll.js | application terminated with exit code 3221225477, ---,P5,normal
1570814,Firefox,Protections UI,nobody,RESOLVED,DUPLICATE,"Intermittent browser/components/protections/test/browser/browser_protections_monitor.js | Header content for user with monitor data is correct - ""\n                  \n                "" == ""Firefox Monitor warns you if your info has appeared in a known da", ---,P5,normal
1570913,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/sessionstore/test/browser_revive_crashed_bg_tabs.js | Uncaught exception - dumpID was not present despite crash reporting being enabled, ---,P5,normal
1570924,Firefox,Tabbed Browser,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/tabs/browser_audioTabIcon.js | application terminated with exit code 3221225477, ---,P5,normal
1570940,Firefox,about:logins,nobody,RESOLVED,DUPLICATE,The copied username/password text to the clipboard does not expire after 60 seconds., ---,P5,normal
1571007,Firefox,Toolbars and Customization,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/pageActions/browser_page_action_menu.js | application terminated with exit code 1, ---,P5,normal
1571078,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/urlbar/tests/browser/browser_urlbar_event_telemetry.js | application timed out after 370 seconds with no output, ---,P5,normal
1571108,Firefox,New Tab Page,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/newtab/test/browser/browser_asrouter_toolbarbadge.js | Uncaught exception - Initially element is not badged - timed out after 50 tries., ---,P5,normal
1571228,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/about/browser_aboutHome_search_composing.js | leaked 1 docShell(s) until shutdown, ---,P5,normal
1571229,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/about/browser_aboutHome_search_telemetry.js | leaked 1 docShell(s) until shutdown, ---,P5,normal
1571294,Firefox,Address Bar,nobody,RESOLVED,WONTFIX,Paste & Go won't join existed words and copied words, ---,P5,normal
1571591,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,regression: Cutting whole address from quantumbar now shows suggestions, ---,P5,S4
1571610,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/trackingUI/browser_trackingUI_state.js | trackers are detected -, ---,P5,normal
1571848,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,OSX Mojave (10.14) - TEST-UNEXPECTED-TIMEOUT | browser/tools/mozscreenshots/preferences/browser_preferences.js, ---,P5,normal
1571873,Firefox,Menus,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/performance/browser_appmenu.js | unexpected changed rect: ({x1:279, x2:322, y1:46, y2:59, w:44, h:14}), window width: 1280 -", ---,P5,normal
1571894,Firefox,Screenshots,nobody,RESOLVED,DUPLICATE,Cannot take screenshots on IPv6 IP address webpage, ---,P5,S4
1571965,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/sessionstore/test/browser_crashedTabs.js | application timed out after 370 seconds with no output, ---,P5,normal
1572010,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent TV browser/components/urlbar/tests/browser/browser_urlbar_selection.js | Only part of the search term should be selected. - 0 != 0 - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser, ---,P5,normal
1572297,Firefox,Tours,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/uitour/test/browser_UITour_showNewTab.js | Test timed out -, ---,P5,normal
1572476,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteIdentity/browser_csp_block_all_mixedcontent.js | Test timed out -, ---,P5,normal
1572552,Firefox,Menus,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/contextMenu/browser_contextmenu_linkopen.js | leaked 8 window(s) until shutdown [url = chrome://browser/content/browser.xhtml], ---,P5,normal
1572553,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,"Intermittent Assertion failure: mChannelChild, at /builds/worker/workspace/build/src/netwerk/protocol/http/HttpBackgroundChannelChild.cpp:63", ---,P5,normal
1572580,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/trackingUI/browser_trackingUI_state.js | Showing cookie restrictions category -, ---,P5,normal
1572626,Firefox,Menus,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/performance/browser_appmenu.js | A promise chain failed to handle a rejection: this._getMessages is not a function - stack: get messages@resource://activity-stream/lib/ToolbarPanelHub.jsm:85:17, ---,P5,normal
1572721,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,Move tab to another existing session, ---,P5,normal
1572735,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_autocomplete_enter_race.js | Test timed out -, ---,P5,normal
1572972,Firefox,Bookmarks & History,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/places/tests/browser/browser_views_liveupdate.js | application terminated with exit code 1, ---,P5,normal
1573047,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,bookmarklet clears the newtab page and leaves the tab in a permanent loading state, ---,P5,S4
1573205,Firefox,Toolbars and Customization,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/customizableui/test/browser_open_in_lazy_tab.js | Test timed out | Found a tab after previous test timed out: about:blank, ---,P5,normal
1573330,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/captivePortal/browser_CaptivePortalWatcher.js | leaked 14 window(s) until shutdown [url = chrome://browser/content/browser.xhtml], ---,P5,normal
1573345,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteProtections/browser_protections_UI.js | A promise chain failed to handle a rejection: this._getMessages is not a function - stack: insertProtectionPanelMessage@resource://activity-stream/lib/ToolbarPanelHub.jsm:3, ---,P5,normal
1573348,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/trackingUI/browser_trackingUI_socialtracking_doorhanger.js | A promise chain failed to handle a rejection: this._getMessages is not a function - stack: insertProtectionPanelMessage@resource://activity-stream/lib, ---,P5,normal
1573372,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/tools/mozscreenshots/controlCenter/browser_controlCenter.js | A promise chain failed to handle a rejection: this._getMessages is not a function - stack: insertProtectionPanelMessage@resource://activity-stream/lib/ToolbarPanelHub.jsm, ---,P5,normal
1573388,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/siteIdentity/browser_identityPopup_clearSiteData.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P5,normal
1573403,Firefox,Bookmarks & History,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/places/tests/browser/browser_bookmark_private_window.js | Test timed out, ---,P5,normal
1573405,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,Intermittent browser/components/places/tests/browser/browser_bookmark_private_window.js | Test timed out -, ---,P5,normal
1573459,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,"Arrow keys should move the caret in the urlbar when a one-off search button is selected, not the one-off selection", ---,P5,S4
1573519,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/about/browser_aboutHome_search_POST.js | Test timed out -, ---,P5,normal
1573617,Firefox,Tabbed Browser,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/statuspanel/browser_show_statuspanel_twice.js | leaked 1 window(s) until shutdown [url = chrome://browser/content/browser.xhtml], ---,P5,normal
1573739,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,Intermittent [TV] TEST-UNEXPECTED-TIMEOUT | services/sync/tests/unit/test_bookmark_engine.js | Test timed out, ---,P5,normal
1573867,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteIdentity/browser_identityPopup_clearSiteData.js | Test timed out | Uncaught exception received from previously timed out test - at chrome://mochitests/content/browser/browser/base/content/test/siteIdentity/, ---,P5,normal
1574203,Firefox,about:logins,nobody,RESOLVED,WORKSFORME,TV browser/components/aboutlogins/tests/browser/browser_dismissFooter.js | Footer is visible - false == true -, ---,P5,normal
1574204,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/protections/test/browser/browser_protections_report_ui.js | Trackers have the correct accessible text - null == ""1 tracking content (10%)"" -", ---,P5,normal
1574240,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/urlbar/tests/browser/browser_inputHistory.js | Uncaught exception - at resource://gre/modules/PlacesUtils.jsm:874 - Error: PageInfo: Invalid value for property 'visits': [{""date"":""2019-08-15T14:30:32.283Z""}]", ---,P5,normal
1574330,Firefox,Keyboard Navigation,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/keyboard/browser_toolbarKeyNav.js | leaked 1 window(s) until shutdown [url = chrome://browser/content/browser.xhtml], ---,P5,normal
1574416,Firefox,PDF Viewer,nobody,RESOLVED,INCOMPLETE,Intermittent browser/extensions/pdfjs/test/browser_pdfjs_navigation.js | Test timed out -, ---,P5,normal
1574535,Firefox,General,nobody,RESOLVED,DUPLICATE,Perma Windows 10 asan browser/base/content/test/performance/browser_startup_syncIPC.js | unexpected PAPZInputBridge::Msg_ProcessUnhandledEvent sync IPC before handling user events -, ---,P5,normal
1574719,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/sessionstore/test/browser_broadcast.js | Test timed out -, ---,P5,normal
1574910,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_locationBarCommand.js | usertyping attribute must be set for the go button to be visible -, ---,P5,normal
1574936,Firefox,Bookmarks & History,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/places/tests/browser/browser_bookmarkProperties_bookmarkAllTabs.js | leaked 1 window(s) until shutdown [url = about:blank]   leaked 1 window(s) until shutdown [url = chrome://browser/content/places/bookmarkProperties2.xul], ---,P5,normal
1574990,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Use tab key to replace space key as the trigger of One-Click Search Engines, ---,P5,normal
1575031,Firefox,General,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/general/browser_windowactivation.js LeakSanitizer | leak at createTable, mozilla::detail::HashTable, reserve, reserve", ---,P5,normal
1575166,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent [TV] browser/components/urlbar/tests/browser/browser_caret_navigation.js | Test timed out -, ---,P5,normal
1575168,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_caret_navigation.js | Test timed out -, ---,P5,normal
1575355,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_openViewOnFocus.js | openViewOnFocusForCurrentTab should be false - false == true - JS frame, ---,P5,normal
1575390,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_caret_navigation.js | KEY_ArrowDown: Shouldn't have started a query - true == false - JS frame :: chrome://*/urlbar/tests/browser/browser_caret_navigation.js :: checkIfKeyStartsQuery :: line 107, ---,P5,normal
1575541,Firefox,Site Identity,nobody,RESOLVED,INVALID,Section titles aren't styled correctly per UX spec, ---,P5,normal
1575626,Firefox,Session Restore,nobody,RESOLVED,DUPLICATE,Intermittent browser/components/sessionstore/test/browser_crashedTabs.js | application terminated with exit code 1 | application crashed [@ NSViewRemoveGeometryInWindowSensitiveSubview + 0x14c], ---,P5,normal
1575627,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/siteProtections/browser_protections_UI.js | application terminated with exit code 1 | application crashed [@ bool FinalizeTypedArenas<JSObject>(JSFreeOp*, js::gc::Arena**, js::gc::SortedArenaList&, js::gc::AllocKind,", ---,P5,normal
1575668,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/sessionstore/test/browser_newtab_userTypedValue.js | application timed out after 370 seconds with no output, ---,P5,normal
1575669,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/permissions/browser_temporary_permissions.js | Uncaught exception - OperationError: The operation failed for an operation-specific reason, ---,P5,normal
1575733,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/sessionstore/test/browser_586068-browser_state_interrupted.js | A promise chain failed to handle a rejection: Modifications are not allowed for this document - stack: (No stack available.), ---,P5,normal
1575808,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/permissions/browser_autoplay_blocked.js | Uncaught exception - Blocked icon is shown/hidden - timed out after 50 tries., ---,P5,normal
1576015,Firefox,General,nobody,RESOLVED,INCOMPLETE,"Intermittent LeakSanitizer | leak at Alloc, nsTSubstring, nsTSubstring, mozilla::net::nsSimpleURI::SetPathQueryRefEscaped", ---,P5,normal
1576064,Firefox,Normandy Client,nobody,RESOLVED,INCOMPLETE,"Intermittent Test Verify toolkit/components/normandy/test/browser/browser_actions_AddonRolloutAction.js | a telemetry experiment should be activated - [[""activity-stream-extended-triplets"",""control""],[""test-rollout"",""active"",{""type"":""normandy-addonrollou", ---,P5,normal
1576090,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/sessionstore/test/browser_586068-multi_window.js | A promise chain failed to handle a rejection: Modifications are not allowed for this document - stack: (No stack available.), ---,P5,normal
1576136,Firefox,Private Browsing,nobody,RESOLVED,INCOMPLETE,"Intermittent LeakSanitizer | leak at Malloc, nsTArray_base, AppendElement, mozilla::net::CookieSettings::CookiePermission", ---,P5,normal
1576227,Firefox,Site Identity,nobody,RESOLVED,WONTFIX,Show sound toggle as part of identity icon/identity popup, ---,P5,normal
1576351,Firefox,File Handling,nobody,RESOLVED,INCOMPLETE,Intermittent runtests.py | Certificate integration failed, ---,P5,normal
1576354,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_urlbarOneOffs.js | Expected result should be selected - 0 == 1 - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_urlbarOneOffs.js :: assertState :, ---,P5,normal
1576384,Firefox,Address Bar,nobody,RESOLVED,INVALID,localhost no longer appears in the search suggestions like in 66.0.1, ---,P5,normal
1576439,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/protections/test/browser/browser_protections_lockwise.js | A promise chain failed to handle a rejection: [Exception... ""Component not initialized""  nsresult: ""0xc1f30001 (NS_ERROR_NOT_INITIALIZED)""  location: ""JS frame :: r", ---,P5,normal
1576457,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent Fission browser/base/content/test/trackingUI/browser_trackingUI_state.js | Cookie restrictions category is detected -, ---,P5,normal
1576460,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent Fission browser/base/content/test/trackingUI/browser_trackingUI_fingerprinters.js | Test timed out - | Found a tab after previous test timed out: http://example.org/browser/browser/base/content/test/trackingUI/trackingPage.html -, ---,P5,normal
1576462,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent Fission browser/base/content/test/trackingUI/browser_trackingUI_socialtracking.js | Test timed out - | Found a tab after previous test timed out: http://example.org/browser/browser/base/content/test/trackingUI/trackingPage.html -, ---,P5,normal
1576518,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Perma fission browser/components/urlbar/tests/browser/browser_moz_action_link.js | Test timed out -, ---,P5,normal
1576529,Firefox,Site Identity,nobody,RESOLVED,WORKSFORME,Intermittent browser/base/content/test/siteIdentity/browser_no_mcb_for_onions.js | Test timed out -, ---,P5,normal
1576532,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/general/browser_bug417483.js | Test timed out -, ---,P5,normal
1576533,Firefox,Site Permissions,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/permissions/browser_autoplay_blocked.js | Blocked icon is hidden -, ---,P5,normal
1576541,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/general/browser_contentAltClick.js | A promise chain failed to handle a rejection: Win error 2 during operation DirectoryIterator.prototype.next on file C:\Users\testdroid.YOGA-009\AppData\Local\Temp\tmpvpcxen, ---,P5,normal
1577064,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/urlbar/tests/browser/browser_populateAfterPushState.js | A promise chain failed to handle a rejection: Win error 2 during operation DirectoryIterator.prototype.next on file C:\Users\test...., ---,P5,normal
1577293,Firefox,General,nobody,RESOLVED,INCOMPLETE,"Perma [tier 2] Wd | <random> - setup error: Failed to decode response from marionette (""Exiting due to channel error"")", ---,P5,normal
1577397,Firefox,Site Identity,nobody,RESOLVED,DUPLICATE,Intermittent browser/base/content/test/siteIdentity/browser_identityPopup_clearSiteData.js | Test timed out | Found a tab after previous test timed out: https://example.com, ---,P5,normal
1577417,Firefox,Site Identity,nobody,RESOLVED,DUPLICATE,Perma TV browser/base/content/test/siteIdentity/browser_identityPopup_clearSiteData.js | Test timed out - | Found a tab after previous test timed out, ---,P5,normal
1577434,Firefox,Downloads Panel,nobody,RESOLVED,INVALID,The download progress bar shown on toolbar is too small and not visible, ---,P5,normal
1577469,Firefox,General,nobody,RESOLVED,DUPLICATE,Intermittent browser/base/content/test/general/browser_save_video.js | Test timed out -, ---,P5,normal
1577473,Firefox,General,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/performance/browser_tabstrip_overflow_underflow.js | unexpected changed rect: ({x1:1011, x2:1022, y1:50, y2:56, w:12, h:7}), window width: 1280 -", ---,P5,normal
1577633,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,"Intermittent browser/base/content/test/tabs/browser_privilegedmozilla_process_pref.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P5,normal
1577644,Firefox,Search,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/search/test/browser/browser_private_search_perwindowpb.js | Uncaught exception - [Exception... ""addEngine: Error adding engine:", ---,P5,normal
1577687,Firefox,Installer,nobody,RESOLVED,WORKSFORME,Intermittent browser/components/installerprefs/test/unit/<test-name> | xpcshell return code: 3, ---,P5,normal
1577954,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/trackingUI/browser_trackingUI_state.js | shield is active - Got false, expected true", ---,P5,normal
1577955,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,Intermittent services/sync/tests/unit/test_clients_engine.js | xpcshell return code: 0, ---,P5,normal
1578249,Firefox,Enterprise Policies,nobody,RESOLVED,INCOMPLETE,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/enterprisepolicies/tests/browser/browser_policy_disable_profile_reset.js | application timed out after 370 seconds with no output, ---,P5,normal
1578276,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Search bar math calculations equate to incorrect answers when long decimal places are used, ---,P5,normal
1578456,Firefox,Normandy Client,nobody,RESOLVED,INCOMPLETE,"Intermittent toolkit/components/normandy/test/browser/browser_AddonRollouts.js | init should set activate a telemetry experiment for active addons - [[""activity-stream-extended-triplets"",""control""],[""test-rollout-active-1"",""active"",{""type"":""normandy", ---,P5,normal
1578509,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,URL does not update correctly when modified in address bar, ---,P5,normal
1578642,Firefox,General,nobody,RESOLVED,INVALID,"Debian 10 - browser/base/content/test/captivePortal/browser_CaptivePortalWatcher.js, browser/base/content/test/captivePortal/browser_CaptivePortalWatcher_1.js | Test timed out -", ---,P5,normal
1578643,Firefox,Site Identity,nobody,RESOLVED,INVALID,Debian 10 - browser/base/content/test/siteIdentity/browser_check_identity_state.js | Test timed out -, ---,P5,normal
1578645,Firefox,Pocket,nobody,RESOLVED,INVALID,Debian 10 - browser/components/pocket/test/browser_pocket_ui_check.js | Test timed out -, ---,P5,normal
1578819,Firefox,Protections UI,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/trackingUI/browser_trackingUI_shield_visibility.js | Test timed out -, ---,P5,normal
1578822,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/sessionstore/test/browser_upgrade_backup.js | upgrade backup file has been created - Got false, expected true", ---,P5,normal
1579182,Firefox,General,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/general/browser_addCertException.js | Test timed out | Found a tab after previous test timed out: https://expired.example.com, ---,P5,normal
1579237,Firefox,Preferences,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/components/preferences/in-content/tests/browser_clearSiteData.js | A promise chain failed to handle a rejection: [Exception... ""Abort""  nsresult: ""0x80004004 (NS_ERROR_ABORT)""  location: ""<unknown>""  data: no]", ---,P5,normal
1579531,Firefox,about:logins,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/aboutlogins/tests/browser/browser_sessionRestore.js | Uncaught exception - Waiting for login to be displayed in page - threw exception: TypeError: loginList._loginGuidsSortedOrder is undefined, ---,P5,normal
